 UV_30 19INNER w, n0, rfit:-1.9878597800945405e-05 0.9999654183444305 1.0
 UV_30 19OUTER w, n0, rfit:-0.19629497037387414 0.7832288874333967 10.0
 UV_30 19ALL w, n0, rfit:-0.10127602435497642 0.8302084626541124 10.0
 UV_30 19M5OUTER w, n0, rfit:-14.346787403675565 0.008346198732573683 10.0
 UV_30 20INNER w, n0, rfit:-8.380294089476285e-06 0.9999869662410773 1.0
 UV_30 20OUTER w, n0, rfit:-0.001142820882521717 0.9981492280824272 10.0
 UV_30 20ALL w, n0, rfit:-0.0006931255211030555 0.998427691818945 10.0
 UV_30 20M5OUTER w, n0, rfit:-0.0027928542684904894 0.9977944995015449 10.0
 UV_30 21INNER w, n0, rfit:-5.021358483157603e-06 0.9999921778486348 1.0
 UV_30 21OUTER w, n0, rfit:-0.00055967039262242 0.9990471889096917 10.0
 UV_30 21ALL w, n0, rfit:-0.00035051847883820554 0.999177235750848 10.0
 UV_30 21M5OUTER w, n0, rfit:-0.0012543935700326798 0.9987943493663277 10.0
 UV_30 22INNER w, n0, rfit:-3.172930143458011e-06 0.999995336564582 1.0
 UV_30 22OUTER w, n0, rfit:-0.00034701703638525047 0.9994104849602833 10.0
 UV_30 22ALL w, n0, rfit:-0.00021705952594251374 0.9994913050677622 10.0
 UV_30 22M5OUTER w, n0, rfit:-0.0009985157249315442 0.9992547504719199 10.0
 UV_30 23INNER w, n0, rfit:-2.0314816607547893e-06 0.999996743948251 1.0
 UV_30 23OUTER w, n0, rfit:-0.00025169627223471365 0.9995857618253402 10.0
 UV_30 23ALL w, n0, rfit:-0.0001541450631899415 0.9996463050898173 10.0
 UV_30 23M5OUTER w, n0, rfit:-0.0005972160776911167 0.999489493175025 10.0
 UV_30 24INNER w, n0, rfit:-1.9184998661017313e-06 0.9999968569997029 1.0
 UV_30 24OUTER w, n0, rfit:-0.00019410437435250503 0.9996936780907564 10.0
 UV_30 24ALL w, n0, rfit:-0.00011559607934684142 0.9997422693819006 10.0
 UV_30 24M5OUTER w, n0, rfit:-0.000398586634987974 0.9996205667285998 10.0
 UV_30 25INNER w, n0, rfit:-1.4076392565485017e-06 0.9999977565727277 1.0
 UV_30 25OUTER w, n0, rfit:-0.00014441155387601932 0.9997750209271806 10.0
 UV_30 25ALL w, n0, rfit:-8.530692949338538e-05 0.999811578800481 10.0
 UV_30 25M5OUTER w, n0, rfit:-0.0003416625162351533 0.9996966320610382 10.0
 UV_30 26INNER w, n0, rfit:-1.029094089069696e-06 0.9999983551195395 1.0
 UV_30 26OUTER w, n0, rfit:-0.00010733460124066922 0.9998342923343978 10.0
 UV_30 26ALL w, n0, rfit:-6.303752327607342e-05 0.9998616790307447 10.0
 UV_30 26M5OUTER w, n0, rfit:-0.0003175969903992936 0.9997581617000474 10.0
 UV_30 27INNER w, n0, rfit:-9.585301667368176e-07 0.9999984794562133 1.0
 UV_30 27OUTER w, n0, rfit:-7.975460990955122e-05 0.9998768633590505 10.0
 UV_30 27ALL w, n0, rfit:-4.681235860920864e-05 0.9998972266113197 10.0
 UV_30 27M5OUTER w, n0, rfit:-0.0002947479047550327 0.9998054317554282 10.0
 UV_30 28INNER w, n0, rfit:-7.047241891130695e-07 0.9999988414551509 1.0
 UV_30 28OUTER w, n0, rfit:-5.931573411187109e-05 0.9999084694660624 10.0
 UV_30 28ALL w, n0, rfit:-3.479462762205334e-05 0.9999236269603851 10.0
 UV_30 28M5OUTER w, n0, rfit:-0.0002632102560035735 0.9998453168263484 10.0
 UV_30 29INNER w, n0, rfit:-7.506257179308016e-07 0.9999988059468047 1.0
 UV_30 29OUTER w, n0, rfit:-4.263220169059305e-05 0.9999319953397348 10.0
 UV_30 29ALL w, n0, rfit:-2.5515595631957333e-05 0.9999425913718434 10.0
 UV_30 29M5OUTER w, n0, rfit:-0.00022087372324606299 0.9998757769032847 10.0
 UV_30 30INNER w, n0, rfit:-5.141173845035444e-07 0.9999991509960718 1.0
 UV_30 30OUTER w, n0, rfit:-3.450365378056174e-05 0.9999441782144481 10.0
 UV_30 30ALL w, n0, rfit:-2.0848840370114464e-05 0.9999526404728163 10.0
 UV_30 30M5OUTER w, n0, rfit:-0.00018758719267106779 0.9998957340766568 10.0
 UV_30 31INNER w, n0, rfit:-4.5107929723018573e-07 0.9999992729090216 1.0
 UV_30 31OUTER w, n0, rfit:-3.0617890641946135e-05 0.9999506130801886 10.0
 UV_30 31ALL w, n0, rfit:-1.846994824988927e-05 0.9999581403978589 10.0
 UV_30 31M5OUTER w, n0, rfit:-0.00017020697965908942 0.9999084332018447 10.0
 UV_30 32INNER w, n0, rfit:-3.0528077672605684e-07 0.9999995038116329 1.0
 UV_30 32OUTER w, n0, rfit:-2.7182540966016687e-05 0.9999563172090405 10.0
 UV_30 32ALL w, n0, rfit:-1.6372728996177628e-05 0.9999630159354514 10.0
 UV_30 32M5OUTER w, n0, rfit:-0.0001448030156996276 0.9999214142245693 10.0
 UV_30 33INNER w, n0, rfit:-2.9608513269377755e-07 0.9999995234661688 1.0
 UV_30 33OUTER w, n0, rfit:-2.5811316490806948e-05 0.9999587303871227 10.0
 UV_30 33ALL w, n0, rfit:-1.5495825824625324e-05 0.9999651206978986 10.0
 UV_30 33M5OUTER w, n0, rfit:-0.00014180898898299274 0.9999252756747908 10.0
 UV_30 34INNER w, n0, rfit:-2.782298214103758e-07 0.9999995500098219 1.0
 UV_30 34OUTER w, n0, rfit:-2.3613636594720927e-05 0.9999624916983123 10.0
 UV_30 34ALL w, n0, rfit:-1.4114393859507895e-05 0.9999683738291275 10.0
 UV_30 34M5OUTER w, n0, rfit:-0.0001350935863953408 0.9999303536270978 10.0
 UV_30 35INNER w, n0, rfit:-2.6456556882898136e-07 0.9999995715135708 1.0
 UV_30 35OUTER w, n0, rfit:-1.9483433055115503e-05 0.9999692448799188 10.0
 UV_30 35ALL w, n0, rfit:-1.1592695452692762e-05 0.9999741284070749 10.0
 UV_30 35M5OUTER w, n0, rfit:-0.00011102693073272734 0.9999428174822669 10.0
 UV_30 36INNER w, n0, rfit:-2.3540983231788288e-07 0.9999996187404153 1.0
 UV_30 36OUTER w, n0, rfit:-1.6058443610853368e-05 0.9999745281209542 10.0
 UV_30 36ALL w, n0, rfit:-9.58189662861914e-06 0.9999785372032339 10.0
 UV_30 36M5OUTER w, n0, rfit:-9.69125255689558e-05 0.9999510865881027 10.0
 UV_30 37INNER w, n0, rfit:-1.8915933156360399e-07 0.9999996935748142 1.0
 UV_30 37OUTER w, n0, rfit:-1.2769226155200879e-05 0.9999796339229023 10.0
 UV_30 37ALL w, n0, rfit:-7.646071473474738e-06 0.9999828062551168 10.0
 UV_30 37M5OUTER w, n0, rfit:-8.450093254741354e-05 0.9999593766944481 10.0
 UV_30 38INNER w, n0, rfit:-1.5839689654577195e-07 0.9999997436707355 1.0
 UV_30 38OUTER w, n0, rfit:-1.0625290179678169e-05 0.9999828924232639 10.0
 UV_30 38ALL w, n0, rfit:-6.401402956534984e-06 0.9999855094274352 10.0
 UV_30 38M5OUTER w, n0, rfit:-7.172288401035579e-05 0.9999660710376129 10.0
 UV_30 39INNER w, n0, rfit:-1.3391603937011002e-07 0.9999997835319747 1.0
 UV_30 39OUTER w, n0, rfit:-9.088430880108e-06 0.9999851905129516 10.0
 UV_30 39ALL w, n0, rfit:-5.518781637165096e-06 0.9999874038965809 10.0
 UV_30 39M5OUTER w, n0, rfit:-6.050776374687502e-05 0.9999708508051538 10.0
 UV_30 40INNER w, n0, rfit:-1.0569207967017611e-07 0.9999998289947228 1.0
 UV_30 40OUTER w, n0, rfit:-8.103776749523161e-06 0.9999869376573688 10.0
 UV_30 40ALL w, n0, rfit:-4.888368574370252e-06 0.9999889303215513 10.0
 UV_30 40M5OUTER w, n0, rfit:-5.258479879628995e-05 0.999974594651795 10.0
 UV_30 41INNER w, n0, rfit:-7.696019887541171e-08 0.9999998762685378 1.0
 UV_30 41OUTER w, n0, rfit:-7.381380875843354e-06 0.9999884202363517 10.0
 UV_30 41ALL w, n0, rfit:-4.378524916930311e-06 0.99999027856869 10.0
 UV_30 41M5OUTER w, n0, rfit:-4.7227736204788796e-05 0.9999773604578944 10.0
 UV_30 42INNER w, n0, rfit:-3.987769655147414e-08 0.9999999357666003 1.0
 UV_30 42OUTER w, n0, rfit:-6.8062176115517545e-06 0.9999896031612153 10.0
 UV_30 42ALL w, n0, rfit:-3.974091502016142e-06 0.9999913538951724 10.0
 UV_30 42M5OUTER w, n0, rfit:-4.368000989414125e-05 0.9999793873209076 10.0
 UV_30 43INNER w, n0, rfit:-2.35666517513775e-08 0.999999962191392 1.0
 UV_30 43OUTER w, n0, rfit:-5.837062165458594e-06 0.9999912206219583 10.0
 UV_30 43ALL w, n0, rfit:-3.37662888921185e-06 0.9999927405630994 10.0
 UV_30 43M5OUTER w, n0, rfit:-3.971094602858783e-05 0.999981842651262 10.0
 UV_30 44INNER w, n0, rfit:-1.9753096625918516e-08 0.9999999687195414 1.0
 UV_30 44OUTER w, n0, rfit:-5.311034432720046e-06 0.9999920884098821 10.0
 UV_30 44ALL w, n0, rfit:-3.054047124965074e-06 0.9999934820156371 10.0
 UV_30 44M5OUTER w, n0, rfit:-3.797287878749518e-05 0.9999830605533258 10.0
 UV_30 45INNER w, n0, rfit:-1.6432101568560447e-08 0.9999999733543762 1.0
 UV_30 45OUTER w, n0, rfit:-4.6386588327549316e-06 0.9999930753914116 10.0
 UV_30 45ALL w, n0, rfit:-2.6709460405031145e-06 0.9999942905263562 10.0
 UV_30 45M5OUTER w, n0, rfit:-3.520578331423338e-05 0.9999846906483986 10.0
 UV_30 46INNER w, n0, rfit:-2.4606770988635703e-08 0.9999999603449649 1.0
 UV_30 46OUTER w, n0, rfit:-5.0999813026723904e-06 0.9999923279439499 10.0
 UV_30 46ALL w, n0, rfit:-2.94985404558904e-06 0.9999936561157595 10.0
 UV_30 46M5OUTER w, n0, rfit:-3.581913521956013e-05 0.9999838353566538 10.0
 UV_30 47INNER w, n0, rfit:-3.0108196874065405e-08 0.9999999517793458 1.0
 UV_30 47OUTER w, n0, rfit:-5.200922842690443e-06 0.9999921234771316 10.0
 UV_30 47ALL w, n0, rfit:-3.0202972079473206e-06 0.9999934708592064 10.0
 UV_30 47M5OUTER w, n0, rfit:-3.752943515630516e-05 0.9999833899844585 10.0
 UV_30 48INNER w, n0, rfit:-5.088917412411759e-08 0.9999999175529015 1.0
 UV_30 48OUTER w, n0, rfit:-5.376010669184459e-06 0.9999917305042628 10.0
 UV_30 48ALL w, n0, rfit:-3.149643547728342e-06 0.9999931068744999 10.0
 UV_30 48M5OUTER w, n0, rfit:-3.6886778573027974e-05 0.999983273231039 10.0
 UV_30 49INNER w, n0, rfit:-4.0890927667731205e-08 0.9999999339821838 1.0
 UV_30 49OUTER w, n0, rfit:-4.741597872709251e-06 0.9999926515987331 10.0
 UV_30 49ALL w, n0, rfit:-2.7920314308172974e-06 0.999993857443958 10.0
 UV_30 49M5OUTER w, n0, rfit:-3.3530957635104325e-05 0.9999849905904723 10.0
 UV_30 50INNER w, n0, rfit:-5.351185872488424e-08 0.9999999135520641 1.0
 UV_30 50OUTER w, n0, rfit:-5.60015144555733e-06 0.9999913245527293 10.0
 UV_30 50ALL w, n0, rfit:-3.295840369694943e-06 0.9999927496637944 10.0
 UV_30 50M5OUTER w, n0, rfit:-4.098591314191389e-05 0.9999818900199426 10.0
 UV_30 51INNER w, n0, rfit:-6.392094832637289e-08 0.999999897010847 1.0
 UV_30 51OUTER w, n0, rfit:-7.857427607834549e-06 0.9999878533364206 10.0
 UV_30 51ALL w, n0, rfit:-4.6200023248262554e-06 0.9999898555421823 10.0
 UV_30 51M5OUTER w, n0, rfit:-5.616587512569527e-05 0.999975047351611 10.0
 UV_30 52INNER w, n0, rfit:-8.121766790303926e-08 0.9999998684424349 1.0
 UV_30 52OUTER w, n0, rfit:-8.526396322386318e-06 0.9999867307438277 10.0
 UV_30 52ALL w, n0, rfit:-5.032749913823319e-06 0.9999888919607364 10.0
 UV_30 52M5OUTER w, n0, rfit:-6.12331535576715e-05 0.9999728150584365 10.0
 UV_30 53INNER w, n0, rfit:-4.475448514003073e-08 0.9999999277710047 1.0
 UV_30 53OUTER w, n0, rfit:-4.48261000844498e-06 0.9999929933615958 10.0
 UV_30 53ALL w, n0, rfit:-2.6530395715528083e-06 0.9999941254063518 10.0
 UV_30 53M5OUTER w, n0, rfit:-3.320286215759116e-05 0.9999854878718402 10.0
 UV_30 18INNER w, n0, rfit:-1.7924193822960706 164.5357107193624 1.0
 UV_30 18OUTER w, n0, rfit:-2.0429161681844663 3.1154812630936304 10.0
 UV_30 18ALL w, n0, rfit:-1.8066173176627305 3.5876127234492556 10.0
 UV_30 18M5OUTER w, n0, rfit:-2.1240725135124667 2.5390701554828974 10.0
 UV_30 19INNER w, n0, rfit:-0.6183884114356872 25.78666191589391 1.0
 UV_30 19OUTER w, n0, rfit:-1.66595044598252 3.445484123726778 10.0
 UV_30 19ALL w, n0, rfit:-0.984698194584557 5.201863881405606 10.0
 UV_30 19M5OUTER w, n0, rfit:-1.992769405570586 2.519990618670399 10.0
 UV_30 20INNER w, n0, rfit:0.5710375922429796 14.522940262575606 1.0
 UV_30 20OUTER w, n0, rfit:-0.7882674018242908 6.46113991645113 10.0
 UV_30 20ALL w, n0, rfit:-0.23575501057505896 9.097293738035006 10.0
 UV_30 20M5OUTER w, n0, rfit:-2.277333626669393 3.6677603347787544 10.0
 UV_30 21INNER w, n0, rfit:0.6090158450605528 9.285444782321143 1.0
 UV_30 21OUTER w, n0, rfit:-0.445199568216691 6.56900819427287 10.0
 UV_30 21ALL w, n0, rfit:-0.04118135656317465 8.44458166276103 10.0
 UV_30 21M5OUTER w, n0, rfit:-1.7709629749135396 4.1523709188055875 10.0
 UV_30 22INNER w, n0, rfit:0.9106770688970984 5.462775675926939 1.0
 UV_30 22OUTER w, n0, rfit:-0.2548008181788935 5.662901899617469 10.0
 UV_30 22ALL w, n0, rfit:0.16067252886316236 7.341239965573351 10.0
 UV_30 22M5OUTER w, n0, rfit:-1.2090513857269294 3.767671544049412 10.0
 UV_30 23INNER w, n0, rfit:0.041608472515343164 3.3871995468001437 1.0
 UV_30 23OUTER w, n0, rfit:0.042246555289127685 4.869570613086647 10.0
 UV_30 23ALL w, n0, rfit:0.10683736421654576 5.055524618393382 10.0
 UV_30 23M5OUTER w, n0, rfit:-1.230497285249828 3.0947143122880214 10.0
 UV_30 24INNER w, n0, rfit:-0.07091166562944805 3.247056473788219 1.0
 UV_30 24OUTER w, n0, rfit:0.14348983141591287 3.710733249390191 10.0
 UV_30 24ALL w, n0, rfit:0.04699293670213033 3.4967466233332214 10.0
 UV_30 24M5OUTER w, n0, rfit:-1.1528675424929935 2.5706000589163556 10.0
 UV_30 25INNER w, n0, rfit:0.07289329810934506 2.454693979655105 1.0
 UV_30 25OUTER w, n0, rfit:0.06466626708536329 2.6496814158937037 10.0
 UV_30 25ALL w, n0, rfit:0.04887525823798968 2.6258512977200437 10.0
 UV_30 25M5OUTER w, n0, rfit:-0.929873323644336 2.1017402657752067 10.0
 UV_30 26INNER w, n0, rfit:0.07990553030661318 1.8472054914968696 1.0
 UV_30 26OUTER w, n0, rfit:0.0635818708350613 1.954588805686906 10.0
 UV_30 26ALL w, n0, rfit:0.04537600894659693 1.9345451660187132 10.0
 UV_30 26M5OUTER w, n0, rfit:-0.6297437125205472 1.671791841379897 10.0
 UV_30 27INNER w, n0, rfit:0.12553132563658137 1.7440941313440905 1.0
 UV_30 27OUTER w, n0, rfit:-0.020018819378069486 1.4428910520477722 10.0
 UV_30 27ALL w, n0, rfit:-0.022033887452140476 1.4445286040272982 10.0
 UV_30 27M5OUTER w, n0, rfit:-0.41729761893356315 1.3358397965809046 10.0
 UV_30 28INNER w, n0, rfit:-0.08561961027984771 1.3099293254702893 1.0
 UV_30 28OUTER w, n0, rfit:-0.020456591977239945 1.0982441390273345 10.0
 UV_30 28ALL w, n0, rfit:-0.06666958065652713 1.0680783308726611 10.0
 UV_30 28M5OUTER w, n0, rfit:-0.22422461286850418 1.0635077915144344 10.0
 UV_30 29INNER w, n0, rfit:0.06860739079319483 1.4108423872426683 1.0
 UV_30 29OUTER w, n0, rfit:-0.27288103673988645 0.7819039783008237 10.0
 UV_30 29ALL w, n0, rfit:-0.18630621173990528 0.8266501448356812 10.0
 UV_30 29M5OUTER w, n0, rfit:-0.12949291674185867 0.8638975893106856 10.0
 UV_30 30INNER w, n0, rfit:-0.104156183247298 1.0001599227464266 1.0
 UV_30 30OUTER w, n0, rfit:-0.18799914506464638 0.705098753884877 10.0
 UV_30 30ALL w, n0, rfit:-0.14872839570106147 0.7223112313233285 10.0
 UV_30 30M5OUTER w, n0, rfit:-0.09763706324524406 0.7442298828485915 10.0
 UV_30 31INNER w, n0, rfit:0.04840026298609171 0.9119055183654414 1.0
 UV_30 31OUTER w, n0, rfit:-0.15660919462231648 0.6462997871909256 10.0
 UV_30 31ALL w, n0, rfit:-0.10623116548789255 0.6676377464435431 10.0
 UV_30 31M5OUTER w, n0, rfit:-0.08226687482751316 0.6753211244865376 10.0
 UV_30 32INNER w, n0, rfit:-0.034507604922321376 0.6125187796214266 1.0
 UV_30 32OUTER w, n0, rfit:-0.04711447866505877 0.6138929711663591 10.0
 UV_30 32ALL w, n0, rfit:-0.017286513622488318 0.6247372212234296 10.0
 UV_30 32M5OUTER w, n0, rfit:-0.12424076255078961 0.6017409431625139 10.0
 UV_30 33INNER w, n0, rfit:0.018999906263573035 0.5129785366081884 1.0
 UV_30 33OUTER w, n0, rfit:-0.006367836235121725 0.529967499332616 10.0
 UV_30 33ALL w, n0, rfit:0.010883005456687361 0.5355150035330207 10.0
 UV_30 33M5OUTER w, n0, rfit:-0.11802980340417214 0.5177267686527867 10.0
 UV_30 34INNER w, n0, rfit:-0.00782022837925685 0.46289637426943536 1.0
 UV_30 34OUTER w, n0, rfit:-0.03754559026474416 0.4262110415231751 10.0
 UV_30 34ALL w, n0, rfit:-0.029871917862702508 0.4283148730749483 10.0
 UV_30 34M5OUTER w, n0, rfit:-0.07012385259300484 0.42830394056884197 10.0
 UV_30 35INNER w, n0, rfit:-0.012816648445199297 0.45407521355319896 1.0
 UV_30 35OUTER w, n0, rfit:-0.10497971544655353 0.34074155801617995 10.0
 UV_30 35ALL w, n0, rfit:-0.09518434955783879 0.3431843875560979 10.0
 UV_30 35M5OUTER w, n0, rfit:-0.012250707719196346 0.3566979222391775 10.0
 UV_30 36INNER w, n0, rfit:-0.0071017588163076175 0.41709299255342613 1.0
 UV_30 36OUTER w, n0, rfit:-0.15498569559065342 0.28332808139243115 10.0
 UV_30 36ALL w, n0, rfit:-0.12878419952433975 0.2883435104461912 10.0
 UV_30 36M5OUTER w, n0, rfit:0.04727264894556235 0.3068444715622539 10.0
 UV_30 37INNER w, n0, rfit:-0.0071468447403632215 0.35037486327498985 1.0
 UV_30 37OUTER w, n0, rfit:-0.15393823906929285 0.24046743788197752 10.0
 UV_30 37ALL w, n0, rfit:-0.12606604939672492 0.24495731942005605 10.0
 UV_30 37M5OUTER w, n0, rfit:0.08501027255736437 0.26412156727936026 10.0
 UV_30 38INNER w, n0, rfit:-0.010688191473723635 0.30018937328898004 1.0
 UV_30 38OUTER w, n0, rfit:-0.179226970630669 0.20904217183303403 10.0
 UV_30 38ALL w, n0, rfit:-0.12870459279619745 0.21583728281641545 10.0
 UV_30 38M5OUTER w, n0, rfit:0.12550850064465702 0.22786613014604706 10.0
 UV_30 39INNER w, n0, rfit:-0.005210125711771325 0.2621806149502376 1.0
 UV_30 39OUTER w, n0, rfit:-0.18058516444631464 0.18919232764978283 10.0
 UV_30 39ALL w, n0, rfit:-0.11907899671848599 0.19661267161100265 10.0
 UV_30 39M5OUTER w, n0, rfit:0.05435102349172546 0.20355201182467994 10.0
 UV_30 40INNER w, n0, rfit:-0.010182831033601809 0.20836379254417128 1.0
 UV_30 40OUTER w, n0, rfit:-0.0643014195595045 0.1831529880566465 10.0
 UV_30 40ALL w, n0, rfit:-0.0474009254693179 0.1851167601842431 10.0
 UV_30 40M5OUTER w, n0, rfit:-0.0037599678533352405 0.18667313163966825 10.0
 UV_30 41INNER w, n0, rfit:-0.0005308869887863768 0.1565243412144636 1.0
 UV_30 41OUTER w, n0, rfit:0.0623171897468505 0.16493168560760088 10.0
 UV_30 41ALL w, n0, rfit:0.025882311460973636 0.16132020596389154 10.0
 UV_30 41M5OUTER w, n0, rfit:0.09956260251806073 0.168722954867201 10.0
 UV_30 42INNER w, n0, rfit:-0.006484440456174052 0.0902606343656441 1.0
 UV_30 42OUTER w, n0, rfit:0.30748918835455613 0.159968077014583 10.0
 UV_30 42ALL w, n0, rfit:0.20335846744075223 0.14984050100638144 10.0
 UV_30 42M5OUTER w, n0, rfit:0.1777258896723872 0.15544118627997722 10.0
 UV_30 43INNER w, n0, rfit:-0.007108079621101667 0.05873346498689482 1.0
 UV_30 43OUTER w, n0, rfit:0.49066078736598856 0.14858288394390876 10.0
 UV_30 43ALL w, n0, rfit:0.3288761602288171 0.1342053301435701 10.0
 UV_30 43M5OUTER w, n0, rfit:0.2794569975285943 0.1410836034109676 10.0
 UV_30 44INNER w, n0, rfit:0.018431922380123648 0.053574453529256806 1.0
 UV_30 44OUTER w, n0, rfit:0.4791749290891895 0.1300657817884621 10.0
 UV_30 44ALL w, n0, rfit:0.32218465108172717 0.1178764241208572 10.0
 UV_30 44M5OUTER w, n0, rfit:0.3997494412437461 0.12884100220116343 10.0
 UV_30 45INNER w, n0, rfit:-0.027400564186211156 0.056873180206205215 1.0
 UV_30 45OUTER w, n0, rfit:0.43325079348793627 0.11908321625277048 10.0
 UV_30 45ALL w, n0, rfit:0.26599452866695944 0.10728217435845364 10.0
 UV_30 45M5OUTER w, n0, rfit:0.4212228453537041 0.12149348134712896 10.0
 UV_30 46INNER w, n0, rfit:0.0031609602895292447 0.06677429511104449 1.0
 UV_30 46OUTER w, n0, rfit:0.3076982639535449 0.107898779824703 10.0
 UV_30 46ALL w, n0, rfit:0.18307640077572482 0.09988782353885163 10.0
 UV_30 46M5OUTER w, n0, rfit:0.4106564972718432 0.11450413639712857 10.0
 UV_30 47INNER w, n0, rfit:0.017875854608156938 0.0713637355031229 1.0
 UV_30 47OUTER w, n0, rfit:0.2571754991283419 0.1216411156253638 10.0
 UV_30 47ALL w, n0, rfit:0.18867077200635204 0.11645792012091517 10.0
 UV_30 47M5OUTER w, n0, rfit:0.22937731850044066 0.12163519263158408 10.0
 UV_30 48INNER w, n0, rfit:-0.019060900879917384 0.10999016665939197 1.0
 UV_30 48OUTER w, n0, rfit:0.13037513883161148 0.1280305059957487 10.0
 UV_30 48ALL w, n0, rfit:0.06042009651952441 0.12264624691304042 10.0
 UV_30 48M5OUTER w, n0, rfit:0.20923161571038607 0.13171783225684866 10.0
 UV_30 49INNER w, n0, rfit:0.011084195555468577 0.11370627718961038 1.0
 UV_30 49OUTER w, n0, rfit:0.09985431300489953 0.13311784382865424 10.0
 UV_30 49ALL w, n0, rfit:0.06214815831153924 0.13005358765056957 10.0
 UV_30 49M5OUTER w, n0, rfit:0.2372805395112552 0.13931873338913753 10.0
 UV_30 50INNER w, n0, rfit:-0.001817343096582652 0.12202223994588651 1.0
 UV_30 50OUTER w, n0, rfit:0.08237532345428986 0.13808407886384105 10.0
 UV_30 50ALL w, n0, rfit:0.047237545928365106 0.13511653132941337 10.0
 UV_30 50M5OUTER w, n0, rfit:0.2507464941336935 0.14567714593552558 10.0
 UV_30 51INNER w, n0, rfit:0.01203494903711893 0.10880485625149307 1.0
 UV_30 51OUTER w, n0, rfit:0.16915527461203803 0.1552339519059409 10.0
 UV_30 51ALL w, n0, rfit:0.12528334770844932 0.1509554774551852 10.0
 UV_30 51M5OUTER w, n0, rfit:0.20348758776925358 0.15549027578943306 10.0
 UV_30 52INNER w, n0, rfit:-0.010921476024816544 0.1504822447696556 1.0
 UV_30 52OUTER w, n0, rfit:0.07146618694359598 0.16573461094438008 10.0
 UV_30 52ALL w, n0, rfit:0.03625029273051607 0.1621701102321114 10.0
 UV_30 52M5OUTER w, n0, rfit:0.1567636459469789 0.16956382965986114 10.0
 UV_30 53INNER w, n0, rfit:-0.009195657989024194 0.1698165196073581 1.0
 UV_30 53OUTER w, n0, rfit:0.06319128188239267 0.1884800349983411 10.0
 UV_30 53ALL w, n0, rfit:0.03676396476200946 0.1853987641773748 10.0
 UV_30 53M5OUTER w, n0, rfit:0.17247866112853522 0.19235745932251172 10.0
 UVWIND_30 18INNER w, n0, rfit:-3.3124400666437657 107.06843403214147 1.0
 UVWIND_30 18OUTER w, n0, rfit:1.7266143908154004 436.1242114496732 10.0
 UVWIND_30 18ALL w, n0, rfit:-0.04024689419231231 144.42398820053407 10.0
 UVWIND_30 18M5OUTER w, n0, rfit:3.3915114572501204 1005.715158692872 10.0
 UVWIND_30 19INNER w, n0, rfit:-2.826166756965386 2804.051548164002 1.0
 UVWIND_30 19OUTER w, n0, rfit:1.099791727920456 328.6499992316707 10.0
 UVWIND_30 19ALL w, n0, rfit:-0.9279529344319131 95.2048573815188 10.0
 UVWIND_30 19M5OUTER w, n0, rfit:3.3740272453250837 1020.1303734852429 10.0
 UVWIND_30 20INNER w, n0, rfit:-4.953478542929561 1430.0393319743985 1.0
 UVWIND_30 20OUTER w, n0, rfit:-0.7883356085824885 181.87620872208564 10.0
 UVWIND_30 20ALL w, n0, rfit:-1.7911708768326315 95.14435298227164 10.0
 UVWIND_30 20M5OUTER w, n0, rfit:3.2231022134116603 1107.9083173722424 10.0
 UVWIND_30 21INNER w, n0, rfit:-6.122872038743254 2346.9102128392733 1.0
 UVWIND_30 21OUTER w, n0, rfit:-1.245814798336083 320.89037575637155 10.0
 UVWIND_30 21ALL w, n0, rfit:-2.135521225697228 177.24909072294597 10.0
 UVWIND_30 21M5OUTER w, n0, rfit:2.7687117192946467 1427.9641882269598 10.0
 UVWIND_30 22INNER w, n0, rfit:-6.065376663787405 4000.409401479341 1.0
 UVWIND_30 22OUTER w, n0, rfit:-1.020389582192708 1366.0300198482128 10.0
 UVWIND_30 22ALL w, n0, rfit:-1.8515804763729073 778.5417791619384 10.0
 UVWIND_30 22M5OUTER w, n0, rfit:1.3895138682796866 2572.0625951864768 10.0
 UVWIND_30 23INNER w, n0, rfit:-6.056475635270343 4110.594427962726 1.0
 UVWIND_30 23OUTER w, n0, rfit:-0.974735080547736 1572.970113483195 10.0
 UVWIND_30 23ALL w, n0, rfit:-1.812109544434818 892.7522591357006 10.0
 UVWIND_30 23M5OUTER w, n0, rfit:1.2187298529314998 2751.941400586533 10.0
 UVWIND_30 24INNER w, n0, rfit:-5.770519254560967 4921.429440423015 1.0
 UVWIND_30 24OUTER w, n0, rfit:-0.428421703972126 5497.826970876564 10.0
 UVWIND_30 24ALL w, n0, rfit:-1.370175049975563 2924.849028513407 10.0
 UVWIND_30 24M5OUTER w, n0, rfit:-0.4062854413175879 5413.746592334508 10.0
 UVWIND_30 25INNER w, n0, rfit:-5.862130742045373 3689.046828497382 1.0
 UVWIND_30 25OUTER w, n0, rfit:-0.04333498797700092 9548.623122670066 10.0
 UVWIND_30 25ALL w, n0, rfit:-1.104286323477544 4704.709483392743 10.0
 UVWIND_30 25M5OUTER w, n0, rfit:-0.7865578050929354 7028.3013357008285 10.0
 UVWIND_30 26INNER w, n0, rfit:-5.825457242394033 4411.707285766149 1.0
 UVWIND_30 26OUTER w, n0, rfit:-0.007330015416300387 9999.34265468449 10.0
 UVWIND_30 26ALL w, n0, rfit:-1.1206722120428672 4779.287126244786 10.0
 UVWIND_30 26M5OUTER w, n0, rfit:-0.7914058024991208 7941.014491208052 10.0
